antecedent,consequent,confidence,lift,support
"['Телефонные переговоры', 'Деловое общение']",['Активные продажи'],0.46788990825688076,9.473197021434155,0.011295681063122924
"['Телефонные переговоры', 'Деловое общение']",['Заключение договоров'],0.45871559633027525,12.476511550790319,0.01107419712070875
"['Телефонные переговоры', 'Деловое общение']",['Деловая переписка'],0.5045871559633027,6.584424882006682,0.012181616832779624
"['Деловое общение', 'Деловая коммуникация']",['Деловая переписка'],0.7010309278350515,9.147845777963173,0.015060908084163898
['Навыки продаж'],['Активные продажи'],0.574468085106383,11.631046655853451,0.017940199335548173
['Навыки продаж'],['Телефонные переговоры'],0.4326241134751773,8.311905839746492,0.013510520487264673
['B2B Продажи'],['Активные продажи'],0.5141242937853108,10.409287831572549,0.020155038759689922
['B2B Продажи'],['Телефонные переговоры'],0.4406779661016949,8.466642625315542,0.01727574750830565
"['Поиск и привлечение клиентов', 'Телефонные переговоры']",['Активные продажи'],0.7746478873239436,15.684014400303164,0.012181616832779624
['HTML5'],['JavaScript'],0.8070175438596491,15.182017543859647,0.010188261351052049
"['PHP', 'JavaScript']",['HTML'],0.5053763440860215,11.524112088628216,0.010409745293466223
"['PHP', 'JavaScript']",['MySQL'],0.5483870967741935,17.194220430107528,0.011295681063122924
"['PHP', 'JavaScript']",['Git'],0.5483870967741935,7.5717667949097365,0.011295681063122924
['Планирование продаж'],['Управление продажами'],0.5490196078431373,15.992409867172677,0.012403100775193798
['Планирование продаж'],['Активные продажи'],0.5294117647058824,10.718807702453178,0.011960132890365448
['Планирование продаж'],['Развитие продаж'],0.5098039215686274,14.66092169351817,0.011517165005537098
['SEO оптимизация'],['SEO'],0.6103896103896104,30.284715284715283,0.010409745293466223
"['JavaScript', 'Git']",['PHP'],0.5204081632653061,11.08322102425876,0.011295681063122924
"['Деловая переписка', 'Организаторские навыки']",['Деловая коммуникация'],0.6666666666666666,7.132701421800947,0.0106312292358804
"['Поиск и привлечение клиентов', 'B2B Продажи']",['Активные продажи'],0.8135593220338984,16.47184008512579,0.0106312292358804
"['Настройка ПО', 'Настройка ПК']",['Настройка сетевых подключений'],0.7123287671232876,23.648267526188558,0.011517165005537098
"['Настройка ПО', 'Настройка сетевых подключений']",['Настройка ПК'],0.8666666666666667,32.07377049180328,0.011517165005537098
"['MySQL', 'Git']",['PHP'],0.7538461538461538,16.054789550072567,0.010852713178294573
['Kubernetes'],['Docker'],0.647887323943662,14.924547283702214,0.010188261351052049
"['Заключение договоров', 'Активные продажи']",['Телефонные переговоры'],0.796875,15.310172872340425,0.011295681063122924
['Redis'],['PostgreSQL'],0.7341772151898734,10.04487917146145,0.012846068660022148
"['B2B Продажи', 'Телефонные переговоры']",['Активные продажи'],0.6666666666666666,13.497757847533633,0.011517165005537098
['Администрирование сетевого оборудования'],['Настройка сетевых подключений'],0.5564516129032258,18.47337523719165,0.015282392026578074
['Администрирование сетевого оборудования'],['Настройка ПК'],0.4032258064516129,14.922659968270755,0.01107419712070875
['Развитие продаж'],['Управление продажами'],0.535031847133758,15.584959934251078,0.018604651162790697
['Развитие продаж'],['Активные продажи'],0.4267515923566879,8.640284482019938,0.014839424141749723
"['Активные продажи', 'Телефонные переговоры']",['Деловое общение'],0.4811320754716981,7.414031811449545,0.011295681063122924
"['Активные продажи', 'Телефонные переговоры']",['Заключение договоров'],0.4811320754716981,13.086212775630827,0.011295681063122924
"['Активные продажи', 'Телефонные переговоры']",['B2B Продажи'],0.49056603773584906,12.513591301566997,0.011517165005537098
"['Активные продажи', 'Телефонные переговоры']",['Поиск и привлечение клиентов'],0.5188679245283019,17.614200595829196,0.012181616832779624
"['Активные продажи', 'Телефонные переговоры']",['Холодные продажи'],0.4339622641509434,24.801767375208982,0.010188261351052049
['Обновление конфигурации 1С'],['1С программирование'],0.8817204301075269,14.067023823093583,0.01816168327796235
['Обновление конфигурации 1С'],['1С: Предприятие 8'],0.5161290322580645,8.47390029325513,0.0106312292358804
['Управление продажами'],['Развитие продаж'],0.5419354838709678,15.58495993425108,0.018604651162790697
"['HTML', 'JavaScript']",['PHP'],0.47,10.009669811320753,0.010409745293466223
['Мотивация персонала'],['Подбор персонала'],0.5348837209302325,13.269230769230768,0.010188261351052049
['MySQL'],['Git'],0.4513888888888889,6.232479612640163,0.014396456256921373
['MySQL'],['JavaScript'],0.4166666666666667,7.838541666666667,0.013289036544850499
['MySQL'],['PHP'],0.6875,14.64180424528302,0.021926910299003323
"['Организаторские навыки', 'Деловая коммуникация']",['Деловая переписка'],0.41739130434782606,5.4465946217642625,0.0106312292358804
['JavaScript'],['HTML'],0.4166666666666667,9.501262626262626,0.0221483942414175
['JavaScript'],['Git'],0.4083333333333333,5.6379969418960245,0.021705426356589147
"['1С: Управление Торговлей', '1С программирование']",['1С: Бухгалтерия'],0.5268817204301075,14.076159572437486,0.010852713178294573
"['1С: Управление Торговлей', '1С программирование']",['1С: Предприятие 8'],0.5268817204301075,8.650439882697947,0.010852713178294573
"['PostgreSQL', 'Python']",['SQL'],0.47413793103448276,4.736134421727189,0.012181616832779624
['BPMN'],['UML'],0.6,40.43283582089552,0.012624584717607974
['BPMN'],['SQL'],0.6210526315789474,6.203656264555193,0.013067552602436323
['HTML'],['JavaScript'],0.5050505050505051,9.501262626262626,0.0221483942414175
['HTML'],['PHP'],0.4090909090909091,8.712478559176672,0.017940199335548173
['Обучение персонала'],['Подбор персонала'],0.4148148148148148,10.29059829059829,0.012403100775193798
['Активные продажи'],['Телефонные переговоры'],0.47533632286995514,9.132525522373818,0.023477297895902548
['Активные продажи'],['B2B Продажи'],0.4080717488789238,10.409287831572547,0.020155038759689922
['Активные продажи'],['Поиск и привлечение клиентов'],0.40358744394618834,13.700731649752184,0.019933554817275746
"['MySQL', 'JavaScript']",['PHP'],0.85,18.10259433962264,0.011295681063122924
['TypeScript'],['JavaScript'],0.6210526315789474,11.683552631578948,0.013067552602436323
['Деловое общение'],['Деловая переписка'],0.42662116040955633,5.567036240604471,0.02768549280177187
"['Заключение договоров', 'Телефонные переговоры']",['Активные продажи'],0.6,12.147982062780269,0.011295681063122924
"['Заключение договоров', 'Телефонные переговоры']",['Деловое общение'],0.5882352941176471,9.06444489058422,0.01107419712070875
"['Заключение договоров', 'Телефонные переговоры']",['Деловая переписка'],0.5529411764705883,7.215402924175452,0.010409745293466223
